sender	time_ms
91	2535.16
91	3370.85
93	3372.13
92	3373.0
94	3373.54
93	3374.79
95	3375.04
91	4724.74
91	4765.59
95	4765.7
94	4766.01
93	4766.54
94	4766.97
92	4767.5
93	4768.34
94	4769.6
91	4769.61
91	5322.86
92	6283.98
95	6285.07
91	6286.05
94	6287.33
93	6288.33
91	6291.94
91	7407.24
91	7743.0
91	7963.5
93	8353.92
91	9169.96
91	9696.32
92	9750.03
95	9750.3
91	9751.03
94	9751.9
93	9752.22
91	9754.19
92	9754.37
91	10229.11
91	11066.77
91	11552.92
91	12425.49
94	12431.15
91	12673.78
95	12674.39
94	12674.68
93	12675.93
92	12677.11
91	12870.34
91	13236.57
91	15905.26
93	16294.54
95	16296.9
91	16463.28
91	16829.26
93	16832.91
91	17156.47
91	18021.34
95	18592.56
91	19230.01
94	19231.78
95	21204.2
94	21206.16
91	21206.48
92	21207.4
93	21207.42
94	21209.74
91	21839.03
95	21846.46
91	21847.93
93	21848.59
94	21848.77
95	21850.35
92	21850.93
94	21852.8
93	21854.75
91	22315.05
91	22522.56
91	22718.08
91	23397.15
93	24404.63
94	24405.02
91	24406.43
95	25872.56
93	25873.59
94	25873.95
91	25875.52
92	25877.64
91	26692.36
91	27633.19
95	27633.39
93	27633.78
94	27634.21
91	27634.59
92	27634.83
94	27635.96
93	27636.34
92	27638.6
91	28031.41
95	30274.25
91	30274.66
92	30276.15
93	30278.54
94	30278.61
94	30293.37
91	30825.91
94	33180.28
91	33180.82
95	33181.32
93	33183.19
92	33187.46
93	33639.1
91	34200.74
93	34219.1
92	34225.35
95	34225.77
94	34226.35
93	34226.91
91	34227.38
94	34228.98
92	34230.49
91	34593.06
91	35533.21
94	35534.51
95	35534.8
93	35536.02
92	35537.04
94	35538.4
91	36385.53
91	36664.0
91	37374.16
93	37647.33
95	37659.59
92	37659.71
91	37659.93
94	37661.21
93	37662.58
91	37663.31
95	39192.92
93	39196.26
94	39196.27
91	39199.34
92	39200.5
94	39206.3
91	40009.11
91	41579.81
91	41872.99
95	41873.11
94	41873.14
93	41875.22
94	41875.6
92	41877.46
91	41877.7
94	43679.5
94	45677.81
91	46343.47
91	47769.48
92	47769.69
95	47771.21
94	47771.27
93	47772.67
91	47773.97
92	47775.49
93	47778.35
94	47780.9
95	49242.75
91	49522.08
91	50571.03
91	51909.0
95	51910.21
94	51910.35
95	51911.66
92	51911.77
93	51911.92
91	52085.23
91	53180.05
94	55331.98
91	56121.78
94	56124.19
91	56358.51
91	57362.46
93	57365.48
95	58608.92
94	58610.07
93	58610.66
91	58613.37
92	58618.09
91	58990.03
91	60247.47
95	60716.35
94	60716.36
91	60718.05
93	60718.1
94	60719.39
92	60719.92
91	60721.93
93	60724.32
91	61853.19
91	62232.85
94	62518.98
91	62520.52
93	62524.31
92	62527.43
95	62530.88
91	62535.54
95	63532.35
91	65378.79
91	65450.04
91	66284.46
91	67067.38
91	68346.1
91	68689.17
91	71395.41
92	71398.18
93	71398.89
94	71399.05
95	71408.95
94	71409.22
91	71885.4
94	72281.48
95	72282.22
91	72286.69
93	72286.75
94	72290.81
92	72292.42
95	72523.9
91	72730.43
91	74597.92
91	75306.9
93	75587.53
95	75587.71
94	75588.08
91	75589.08
95	77923.26
94	77924.71
93	77926.83
91	77927.25
94	77930.51
92	77930.83
91	78204.16
94	79111.91
93	79112.07
91	79113.36
95	79116.15
91	79705.15
91	79979.48
95	79979.65
94	79980.43
93	79980.56
95	79980.91
92	79981.18
91	79981.83
94	79982.7
92	79984.0
91	79984.98
93	79985.19
94	80761.06
95	80762.32
93	80763.65
91	80765.51
91	81277.12
91	81612.6
91	82916.1
91	83807.08
91	83992.97
91	85415.96
91	85550.04
94	87409.29
93	87413.63
91	87415.09
92	87416.93
95	87421.96
94	87430.43
91	88351.67
91	88804.24
94	88935.34
91	88937.36
91	89125.29
91	90652.68
91	91061.45
93	91949.5
91	91950.42
92	91953.24
94	91953.86
91	92893.45
91	93125.62
95	94297.45
91	94298.84
94	94301.11
93	94302.26
92	94307.35
95	94311.9
95	94667.83
93	94677.2
91	95264.05
91	96501.89
92	96507.15
91	97387.12
91	98866.83
95	98907.91
94	99374.87
91	99684.68
94	99940.31
91	99941.89
93	99942.32
92	99945.04
91	100682.46
93	100694.35
92	100695.71
94	100697.72
95	100702.98
94	101639.08
93	101639.43
95	101639.57
91	101639.66
92	101640.63
91	101641.25
94	101641.48
94	101642.87
93	101643.49
92	101645.48
95	102273.73
94	102275.38
93	102275.69
91	102276.37
92	102280.02
91	102516.67
93	103783.11
94	103783.82
91	103784.62
95	103785.9
94	103786.14
92	103790.15
91	104533.19
91	105384.42
91	106003.38
91	106883.13
91	108015.35
91	108146.54
91	108847.72
91	109492.08
93	109495.73
94	109495.89
95	109501.27
91	109502.27
94	109502.47
92	109503.16
93	109507.41
91	110789.4
91	111167.51
95	111167.97
94	111169.32
92	111178.11
93	111178.62
91	111755.56
91	112872.26
91	113581.13
92	113794.91
91	114525.71
93	114528.18
95	114539.13
92	114539.7
94	114541.67
91	115040.57
91	115304.6
91	115818.67
91	116255.49
94	116265.87
91	116684.49
91	116848.91
91	117040.45
95	117791.3
94	117791.8
93	117792.77
91	117793.23
92	117793.66
95	117799.14
91	118339.91
95	118979.04
94	118979.86
91	118989.97
92	118991.57
93	118993.47
91	119232.1
94	119251.26
91	120179.18
94	120179.65
93	120193.91
91	120312.78
94	120313.15
95	120313.28
93	120313.89
92	120314.05
95	120314.79
91	120314.89
94	120315.21
93	120315.6
93	120316.74
94	120316.82
92	120317.29
91	122133.76
91	122904.82
91	124249.46
91	125775.57
91	126780.75
95	127006.21
93	127300.54
91	127302.96
94	127304.71
91	127955.16
91	129875.37
91	130679.15
92	133018.86
95	133019.31
91	133019.8
93	133021.14
94	133021.49
91	133248.24
91	133613.08
91	134026.71
94	134165.35
91	134165.51
93	134168.51
92	134171.15
95	134734.75
94	134737.4
91	134742.42
93	134744.08
91	135071.52
91	136335.72
91	139381.01
91	140847.22
95	141232.78
91	141233.39
94	141236.27
92	141239.0
93	141242.09
94	141568.66
91	142167.07
94	142173.44
93	142905.56
91	143030.58
95	143713.76
94	143718.79
91	144057.95
93	144065.15
91	144625.6
94	144883.69
93	144885.06
95	144885.46
91	144887.52
92	144888.47
91	144908.07
94	144909.83
91	145662.65
94	147142.69
95	147143.06
91	147143.56
93	147144.1
92	147145.22
94	147145.87
91	148225.49
91	149339.48
91	150006.28
95	150006.41
93	150006.65
92	150006.73
94	150007.07
91	150007.65
94	150007.69
92	150008.38
93	150008.4
91	150008.46
94	150008.8
95	150008.98
93	150009.46
94	150009.65
91	150010.24
91	151006.35
95	151006.49
93	151006.58
92	151006.87
94	151007.05
94	151007.55
91	151007.59
92	151008.14
93	151008.47
95	151008.52
91	151008.58
94	151008.63
95	151009.25
93	151009.53
94	151009.58
91	151009.68
92	151010.65
95	151769.02
94	151770.36
91	151774.13
91	152006.24
95	152006.35
92	152006.64
93	152006.75
94	152006.99
91	152007.42
94	152007.6
93	152007.99
92	152008.11
94	152008.22
91	152008.86
94	152009.17
93	152009.9
91	152010.55
95	152010.74
94	152743.01
91	152926.44
95	152926.93
92	152928.04
93	152928.34
94	152928.37
91	153006.43
95	153006.55
92	153006.94
93	153007.06
94	153007.5
94	153008.17
91	153008.19
93	153008.85
95	153009.52
93	153009.67
94	153009.85
92	153010.39
91	153011.64
94	153308.54
95	153308.54
91	153311.03
93	153312.41
92	153328.51
95	153333.06
94	153334.12
91	153334.57
91	154006.2
95	154006.43
92	154006.85
93	154007.26
94	154007.33
95	154007.51
91	154007.59
94	154007.73
92	154008.33
93	154008.35
91	154008.7
94	154008.88
93	154009.59
94	154010.0
91	154010.14
91	154359.79
93	154379.29
95	154731.97
91	154734.11
94	154736.99
92	154738.98
93	154739.06
94	154748.88
91	154751.16
91	155006.39
95	155006.5
92	155006.95
93	155006.97
94	155007.2
91	155007.55
94	155007.89
93	155007.92
92	155008.11
95	155008.24
91	155008.55
94	155008.6
93	155009.12
94	155009.77
91	155010.06
92	155012.5
91	155638.91
95	155811.16
94	155811.49
91	155812.95
93	155813.08
94	155813.79
92	155814.47
91	156006.3
95	156006.4
93	156006.62
92	156006.66
94	156006.81
94	156007.54
91	156007.67
92	156008.6
93	156008.63
94	156008.78
95	156008.93
91	156009.03
94	156010.64
92	156011.13
91	156011.67
91	156507.51
95	156508.29
94	156510.42
93	156512.31
92	156517.58
91	156706.54
93	156711.02
91	156924.79
91	157006.28
95	157006.38
93	157006.39
94	157006.58
92	157006.6
91	157007.51
94	157007.59
91	157008.49
92	157008.7
94	157008.74
93	157008.75
95	157008.96
94	157010.68
91	157426.72
95	158006.43
91	158006.45
92	158006.74
94	158007.05
93	158007.31
94	158007.63
91	158007.64
93	158008.11
91	158008.4
92	158008.56
95	158008.99
94	158009.09
93	158009.69
94	158009.72
91	158009.94
