sender	time_ms
211	183.88
214	185.92
212	186.91
213	188.49
215	199.99
211	201.87
215	202.93
213	203.2
212	203.32
211	204.17
214	204.37
213	204.47
211	206.56
215	1397.84
211	1398.69
212	1398.81
213	1399.12
214	1399.38
211	1400.04
212	1400.76
214	1400.91
213	1400.98
211	3122.03
212	3124.97
213	3125.39
214	3126.46
211	3127.33
215	3139.91
213	3142.35
212	3142.78
211	3143.34
215	3143.93
214	3144.09
212	3145.47
214	3640.36
213	4974.17
211	4976.86
212	4976.86
214	4976.9
212	4978.39
211	4978.66
213	4978.73
214	4978.91
211	4981.39
213	4982.87
215	4984.06
212	5607.05
213	5608.85
211	5609.51
214	5609.7
212	5610.27
211	5610.87
214	5611.79
213	5612.23
212	5612.78
211	5982.27
215	5982.39
213	5982.51
212	5983.69
214	5984.57
211	5985.94
212	6000.54
211	6003.31
214	6003.7
213	6004.43
212	6005.54
211	6005.81
214	6006.37
212	7117.12
214	7118.79
211	7118.83
213	7119.69
212	7122.12
214	7122.14
211	7123.57
211	8146.97
212	10309.17
211	10312.21
213	10312.46
214	10313.09
215	10313.09
211	10313.35
212	10313.62
213	10313.82
214	10314.0
213	10315.0
211	10315.18
212	10315.34
214	10316.19
214	10711.75
212	10716.36
215	10864.45
211	10864.65
213	10864.93
214	10867.25
211	10867.74
212	10867.86
211	11678.46
211	12588.76
213	12713.07
211	12715.11
214	12715.33
212	12715.42
211	12724.1
212	12724.3
215	12725.69
213	12726.89
211	12727.27
214	12727.97
212	12728.27
211	13096.4
213	13178.97
214	13180.09
212	13180.19
211	13181.71
212	13182.26
213	13182.79
211	13183.14
214	13183.36
211	13185.67
211	13485.59
212	14612.51
211	14612.67
215	14612.71
213	14613.09
214	14613.74
211	14614.15
214	14614.92
212	14615.95
213	14618.28
211	15482.12
211	16047.72
215	16047.93
212	16048.09
213	16048.67
211	16048.85
214	16049.09
212	16049.85
213	16050.58
211	16051.56
214	16052.13
211	17586.52
212	18528.29
215	18528.96
211	18529.71
214	18529.73
213	18530.43
212	18532.73
211	18532.79
213	18533.29
214	18535.17
211	18670.98
212	19174.6
211	19175.19
213	19175.72
214	19175.82
211	19176.77
214	19177.3
212	19177.92
211	19177.92
213	19178.5
214	19178.93
211	19181.01
215	19187.23
211	20220.61
212	20224.15
213	20228.18
214	20229.43
212	20231.19
211	20231.27
214	20233.62
211	20234.09
212	20234.13
213	20236.63
215	20237.49
211	20238.58
211	21032.17
212	21485.42
211	21938.16
211	22565.34
214	22580.74
215	22588.87
212	22588.98
213	22591.61
211	22817.69
212	23060.8
213	23061.81
211	23061.88
214	23063.16
212	23068.26
215	23078.77
213	23080.0
211	23080.39
212	23428.48
211	23432.23
213	23434.62
214	23437.54
211	23448.19
212	23448.47
215	23448.66
214	23448.9
211	23449.35
213	23449.42
211	23917.38
212	24064.32
214	24066.74
211	24068.83
213	24068.96
211	24070.17
214	24070.27
212	24070.31
215	24070.31
213	24071.19
211	24071.37
212	24071.61
214	24071.65
213	24071.83
211	24073.54
211	24854.19
211	27017.5
