sender	time_ms
1	544.07
3	788.41
4	1264.04
1	2830.7
3	3367.4
2	3370.46
4	3373.25
5	3373.96
1	3378.56
1	4756.85
3	4762.04
4	4765.2
5	4766.8
2	4768.46
1	5435.11
3	6286.43
2	6288.6
1	6627.68
1	6926.79
1	7097.79
1	7692.41
1	8174.37
2	8351.06
1	8428.71
5	8434.38
1	9741.43
3	9745.71
5	9745.77
4	9747.42
2	9749.28
1	10217.38
1	11051.13
4	12101.12
1	12275.97
1	12658.71
4	12660.29
3	12661.87
2	12665.16
5	12665.23
5	12851.12
1	12895.14
1	13560.15
1	13816.06
1	16372.6
2	17862.2
2	19103.71
1	20347.63
1	20592.2
1	20978.81
2	21203.54
3	21204.93
4	21205.97
1	21206.19
5	21206.34
5	21209.14
2	21209.35
3	21842.68
2	21846.78
5	21847.25
1	21847.25
4	21848.25
3	21848.42
2	21848.55
5	21850.4
1	23816.14
1	24375.27
5	25872.0
1	25872.56
4	25874.02
3	25875.68
2	25876.2
5	27623.83
2	27626.72
1	27627.66
3	27627.96
4	27629.07
3	27629.91
2	27630.99
5	27631.21
3	27632.84
4	27633.94
1	29225.92
3	29235.74
3	30028.07
4	30077.09
2	30275.92
1	30286.3
3	30287.28
5	30288.65
4	30295.02
3	31252.5
1	31469.12
3	32973.13
2	34219.31
4	34220.63
5	34224.21
3	34224.97
1	34225.48
1	34869.8
1	35286.61
1	35520.12
5	35537.36
4	35546.64
3	35548.67
2	35549.29
5	35550.03
1	37512.7
3	37647.69
2	37658.54
5	37659.29
2	37965.68
1	38100.08
1	38213.06
1	38856.29
3	39189.55
2	39190.2
4	39192.37
5	39194.57
2	39196.73
5	39658.28
1	40123.25
1	40864.19
5	41311.95
1	41868.14
3	41869.78
2	41870.15
5	41871.18
4	41871.19
3	41871.38
1	42483.67
1	43270.13
3	44003.45
1	45141.74
1	46679.54
2	46684.2
3	46686.34
2	47769.95
5	47770.8
3	47772.0
1	47780.56
1	47993.76
2	48637.26
1	49029.72
1	49898.31
1	49959.41
1	50304.46
1	51557.76
5	51912.37
3	51912.39
2	51920.49
1	51922.61
4	51922.86
3	52169.87
1	53168.93
1	54311.0
1	56425.41
1	57816.42
1	57964.01
1	58328.89
4	58601.14
2	58605.28
3	58607.86
1	58608.06
5	58608.76
1	59606.35
3	59618.07
1	60708.36
3	60714.89
4	60717.1
5	60718.7
2	60720.65
2	60723.0
5	60723.66
3	60723.96
3	60726.15
1	61443.86
2	61985.91
3	61988.85
3	62299.16
1	62509.61
4	62510.9
3	62513.48
5	62513.83
2	62522.48
2	62525.72
3	62527.98
1	63301.03
1	64642.36
1	65052.48
1	67629.8
1	68157.17
3	68296.98
1	69019.19
5	70109.01
2	71395.68
5	71400.08
3	71406.72
4	71520.9
1	72280.54
2	72281.76
5	72282.63
4	72283.73
3	72284.06
2	72310.28
1	72671.05
3	74159.09
1	75279.73
4	75284.48
4	75581.58
3	75583.31
5	75586.75
1	75587.81
2	75587.83
1	76522.05
2	77910.17
4	77914.82
3	77915.18
5	77917.58
1	77925.08
1	78694.4
3	79104.22
4	79109.72
5	79112.16
2	79115.66
1	79806.9
3	79976.78
4	79979.01
5	79979.38
2	79984.62
3	80347.53
5	80752.3
3	80753.82
2	80756.68
4	80757.68
1	80766.15
1	82440.46
5	82448.86
1	82721.81
1	84376.03
1	85906.79
1	86233.76
1	86682.45
1	86844.3
3	87014.16
1	87040.22
5	87418.22
1	87418.7
3	87420.51
2	87420.92
5	87422.73
3	87424.94
4	87426.72
3	87703.77
1	89592.15
5	89687.28
1	89806.13
1	90156.23
1	91246.91
2	91320.78
1	92110.41
3	94307.65
2	94308.24
5	94310.37
4	94311.2
1	95010.31
2	95464.94
3	96395.61
1	96481.82
1	96834.22
1	97429.98
1	98550.67
1	98880.89
3	98894.27
4	98899.54
5	98901.35
1	99758.81
2	99968.53
3	99968.83
1	100442.77
1	100680.6
2	100698.56
4	101636.37
3	101639.46
2	101641.17
5	101641.47
3	101648.97
1	101649.49
1	102667.72
1	103773.41
3	103777.96
5	103778.36
4	103779.87
2	103780.81
1	104294.67
3	104910.49
5	104914.36
2	104918.67
4	105707.04
3	105711.54
2	105712.91
1	106169.61
1	106296.98
3	106504.22
1	107208.01
5	107325.56
1	108050.35
1	108399.28
3	109488.1
2	109490.32
5	109490.68
4	109494.31
1	109590.76
1	110076.32
2	111031.25
3	111160.94
2	111180.56
5	111183.14
4	111188.26
1	111292.63
2	113188.42
1	113603.88
5	113608.99
1	113829.03
4	114258.05
1	114409.67
2	114536.89
3	114538.96
5	114539.53
1	114742.91
1	116608.55
1	116751.76
3	117791.19
5	117792.68
4	117794.13
2	117795.97
2	117800.41
1	117824.29
4	117829.04
2	118989.94
3	118990.14
4	118990.75
5	118991.52
2	118993.53
5	118996.01
1	119361.84
4	120309.37
3	120310.0
1	120310.61
2	120311.65
