sender	time_ms
162	1016.94
163	1025.85
165	1031.27
161	1032.1
164	1032.81
163	1033.18
162	1034.89
162	1036.72
163	1037.59
165	1039.7
161	1040.27
161	1446.39
162	1472.07
165	1473.51
164	1473.61
163	1473.87
162	1474.83
165	1475.39
163	1475.46
161	1475.63
162	1476.46
161	1476.49
164	1476.51
163	1476.95
161	1477.99
162	1478.3
163	1478.54
165	1478.83
162	1852.45
164	1853.82
163	1855.0
161	1856.33
165	1857.85
162	1860.75
161	1861.46
163	1861.75
161	1863.08
162	1863.55
165	1863.6
163	1864.67
165	1865.08
162	1866.41
162	1867.8
163	1867.85
164	1871.26
161	2101.53
162	2106.93
161	3310.54
162	3312.78
163	3314.33
164	3316.94
161	3323.38
162	3323.84
165	3324.12
163	3325.47
165	3327.39
163	3329.34
162	3329.84
163	3330.15
164	3330.33
161	3434.83
162	4178.82
163	4192.26
165	4194.34
161	4195.68
162	4195.78
163	4196.52
163	4197.89
165	4200.0
164	4201.04
162	4201.63
161	4203.97
162	4205.55
161	4206.14
162	5204.97
164	5205.05
163	5205.18
161	5205.67
162	5205.83
165	5205.84
163	5206.1
161	5207.19
165	5207.24
164	5207.33
162	5207.51
163	5207.9
161	5208.66
164	5208.66
165	5208.73
163	5208.86
162	5208.87
161	5210.32
162	5211.12
165	5211.26
163	5211.36
165	5843.53
162	5845.67
161	5852.97
163	5855.51
165	5856.01
164	5856.03
162	5856.77
163	5857.06
161	5857.7
162	5857.74
163	5857.99
161	5858.87
165	5859.05
162	5861.49
161	7064.24
161	7487.17
161	7588.11
165	7589.67
162	7589.8
163	7590.16
161	7592.66
164	7597.18
162	7597.38
163	7597.69
165	7601.96
162	7602.19
164	7602.53
163	7604.71
161	7606.51
163	7607.15
162	7607.15
164	7607.64
161	8518.56
162	10626.36
161	10630.18
163	10632.38
165	10633.23
164	10635.71
161	10636.28
162	10636.65
163	10636.75
165	10639.03
162	10640.43
163	10642.83
164	10647.12
161	10843.8
162	10991.86
164	10992.32
161	10992.76
163	10993.8
165	10993.82
162	10994.32
161	10995.32
163	10995.38
162	10996.38
165	10998.09
163	10998.12
162	11001.53
164	11003.05
161	11004.33
161	11359.71
163	11682.58
162	11682.6
165	11682.64
161	11684.22
162	11684.88
164	11684.97
163	11685.2
165	11685.65
161	11686.25
162	11686.52
163	11687.23
165	11687.54
161	11689.75
164	12715.32
161	12716.09
163	12716.14
162	12716.17
162	12717.62
165	12717.62
161	12718.48
163	12719.09
162	12721.46
163	12722.07
165	12722.15
164	12722.23
161	12722.98
163	12723.06
162	12723.36
165	12725.39
162	12726.27
165	13409.17
162	13409.36
163	13410.51
161	13411.72
164	13413.37
162	13413.48
163	13414.04
161	13414.37
163	13414.92
162	13415.67
165	13415.99
163	13418.18
165	13418.81
162	13419.85
162	13422.66
161	13627.13
162	14916.37
164	14916.41
163	14916.79
165	14917.79
161	14917.81
163	14918.14
162	14918.61
163	14918.85
164	14918.99
162	14919.03
161	14919.06
165	14920.2
161	14921.78
165	14923.93
165	15370.01
162	15567.07
163	15570.23
161	15571.14
165	15576.47
164	15580.22
161	15580.72
162	15580.91
163	15582.4
165	15582.82
165	15585.05
162	15586.05
163	15588.19
162	16416.54
164	16829.99
163	16830.1
162	16830.12
161	16832.78
162	16833.7
165	16833.93
161	16834.46
163	16834.54
162	16834.96
163	16835.53
165	16835.77
162	16835.9
161	16838.7
165	16839.2
161	17336.56
164	17337.26
162	17338.77
163	17339.31
165	17339.9
163	17343.79
162	17344.12
162	17345.55
165	17345.87
164	17345.96
163	17346.56
161	17347.37
162	17347.89
165	17348.07
163	17349.09
161	17350.32
161	18128.4
162	18143.6
165	18145.57
163	18148.71
162	18149.35
165	18149.54
164	18149.58
163	18149.81
161	18150.7
162	18151.95
163	18152.05
165	18152.27
161	18156.57
162	18975.01
163	18975.03
165	18975.1
164	18976.02
162	18976.13
161	18976.18
163	18976.24
162	18977.05
165	18977.18
161	18977.24
163	18977.7
165	18978.66
163	18979.04
161	18979.16
162	18979.49
165	18980.48
162	19535.71
165	19987.27
162	19987.87
163	19988.54
164	19988.71
162	19988.88
161	19989.1
165	19989.13
163	19990.19
165	19990.26
161	19990.29
162	19990.35
163	19990.64
164	19991.04
161	19991.64
165	19992.04
162	19992.06
163	19992.1
162	19993.74
161	19994.21
165	20362.03
161	20365.17
162	20375.42
163	20376.68
165	20380.39
162	20380.94
164	20381.11
163	20381.89
162	20382.61
161	20382.8
164	20382.91
163	20383.05
165	20383.12
162	20383.91
161	20383.94
163	20384.19
165	20386.38
161	20386.6
161	21376.78
162	21384.47
161	21420.47
162	21959.24
165	21964.86
161	21965.22
164	21969.45
163	21971.11
162	21972.15
163	21972.57
165	21973.28
161	21973.73
162	21974.23
162	21975.28
163	21975.7
164	21976.26
162	22296.86
162	23114.9
164	23126.8
165	23126.92
163	23128.15
161	23128.21
162	23128.32
162	23129.64
163	23129.78
161	23129.9
165	23131.24
163	23132.26
162	23132.61
161	23400.73
161	24647.76
161	24783.82
161	25272.89
165	25283.54
162	25284.26
164	25284.69
163	25285.48
162	25285.74
161	25287.03
165	25287.39
163	25288.48
162	25288.83
165	25289.85
161	25290.0
163	25290.13
162	25292.83
164	25295.48
161	25522.97
162	25910.14
163	25912.95
165	25914.64
161	25916.48
161	25919.08
164	25919.61
162	25920.49
163	25920.73
161	25921.27
165	25921.4
164	25921.69
165	25922.32
162	25922.72
163	25925.27
162	25927.07
164	26303.61
161	26470.69
163	26655.15
164	26655.27
162	26655.5
161	26655.78
165	26656.81
162	26657.05
163	26657.33
162	26658.29
163	26658.54
161	26658.58
165	26659.06
161	26659.77
163	26659.88
165	26660.37
162	26661.14
165	26661.54
161	27939.72
161	28562.92
161	28969.46
162	28974.69
163	28974.72
164	28975.83
165	28975.85
163	28976.97
162	28977.45
161	28977.72
165	28978.04
161	28978.78
162	28978.79
163	28979.49
162	28980.97
164	28983.65
162	29724.08
165	29724.55
161	29725.75
163	29726.1
164	29726.11
163	29727.74
165	29728.0
162	29728.79
161	29730.2
164	30215.55
162	30215.65
164	30216.57
162	30216.57
161	30216.78
163	30216.85
165	30217.3
163	30218.21
165	30218.38
161	30219.02
162	30219.17
161	30220.42
163	30220.49
162	30220.76
165	30222.84
161	30383.14
162	30726.5
165	30726.64
164	30726.95
163	30727.05
161	30727.26
163	30728.02
161	30728.04
162	30728.17
165	30728.64
164	30728.93
162	30729.27
163	30729.45
165	30729.71
161	30729.71
162	30730.01
161	30730.85
162	30730.93
163	30730.99
164	30731.31
165	30731.72
165	32014.11
161	32148.99
165	32871.22
162	32883.81
164	32884.39
163	32884.54
162	32885.6
163	32885.65
161	32885.89
165	32886.08
161	32886.83
162	32887.03
163	32887.58
161	32887.71
165	32887.84
164	32887.9
162	32888.28
163	32888.62
162	32889.03
163	32889.13
165	32889.56
161	32889.57
162	33430.83
165	33430.86
164	33430.92
163	33431.24
161	33433.03
163	33433.11
162	33433.58
161	33434.25
165	33434.58
163	33435.09
162	33435.44
161	33436.08
163	33437.01
162	33437.57
161	33437.73
164	33438.12
165	33439.55
162	33689.17
165	33689.31
163	33689.42
162	33690.95
161	33691.06
163	33691.66
165	33691.95
164	33692.35
163	33692.59
162	33692.93
161	33692.95
165	33693.95
163	33694.07
161	33694.24
162	33694.29
161	33695.35
163	33695.65
162	33695.73
162	34259.86
161	34699.56
162	34725.82
163	34729.8
165	34734.31
162	35828.87
164	36556.24
161	36695.36
161	36899.39
164	37189.33
161	37420.12
161	37730.14
165	38143.62
161	38145.05
162	38146.09
163	38147.27
164	38148.98
162	38149.02
163	38150.79
161	38151.95
165	38152.46
162	38153.35
163	38153.71
165	38154.59
162	38155.11
165	38462.62
161	38465.74
163	38467.61
162	38469.26
165	38476.69
164	38478.68
162	38480.01
161	38482.93
163	38488.29
161	38993.58
165	39611.43
161	39619.48
164	39619.54
162	39620.79
163	39621.27
162	39622.83
163	39625.41
165	39625.71
162	39626.27
161	39627.16
163	39627.48
162	39628.04
165	39630.62
165	39896.08
162	40740.7
163	40745.64
164	40746.06
165	40746.13
161	40746.68
163	40747.26
162	40747.37
161	40748.12
165	40748.84
161	40749.86
162	40750.11
163	40750.25
165	40750.48
164	40751.27
163	40753.05
162	40754.68
162	41482.49
163	41482.72
161	41484.0
165	41485.96
164	41490.06
162	41493.79
163	41496.68
162	41498.48
163	41499.06
161	41499.54
164	41499.82
165	41500.39
162	41501.83
161	41913.04
161	42549.39
162	43066.41
163	43068.78
161	43069.49
165	43069.68
164	43069.9
162	43070.63
163	43070.76
165	43070.84
161	43071.04
162	43071.25
163	43071.85
164	43072.31
161	43072.44
162	43072.7
163	43072.9
165	43073.64
161	43074.18
162	43074.24
164	43074.39
163	43075.64
161	44663.35
165	44667.14
162	44668.28
163	44669.07
161	44671.75
164	44672.45
165	44675.76
162	44675.83
163	44675.89
162	44677.47
163	44677.55
165	44677.68
161	44682.8
162	44683.22
164	44684.19
161	44907.1
162	45386.66
161	46317.08
161	46788.77
161	47120.31
162	47571.18
163	47571.53
165	47573.29
165	47574.37
161	47574.52
162	47574.56
164	47575.72
161	47575.86
163	47576.05
162	47576.82
161	47577.26
163	47577.38
165	47577.58
163	47578.68
162	47578.96
165	47579.84
161	47581.07
161	48019.51
161	49324.25
163	51359.02
161	52018.56
161	52262.69
163	52268.27
165	52670.51
162	53391.44
163	53515.62
165	53515.63
162	53516.23
161	53516.77
162	53517.77
163	53518.06
164	53518.47
162	53518.58
165	53518.71
161	53519.03
161	53519.83
162	53520.42
165	53520.66
163	53521.26
165	53717.32
162	53717.56
163	53721.07
161	53721.76
162	53724.84
163	53724.98
164	53725.09
162	53726.5
161	53726.62
163	53726.64
165	53726.68
162	53729.15
165	53729.39
161	55134.87
163	55136.45
165	55137.55
162	55139.07
162	55142.45
164	55143.53
161	55143.63
