sender	time_ms
220	198.26
216	200.68
218	200.79
219	201.06
216	202.58
219	203.31
220	203.59
218	204.93
219	1397.39
216	2083.09
216	2545.38
220	3116.64
216	3119.27
219	3121.73
218	3122.13
217	3140.29
216	4481.8
216	4771.57
218	4975.03
220	4975.63
219	4981.11
216	4981.17
217	4981.31
220	4982.17
218	4983.48
220	5605.56
219	5606.6
218	5610.33
216	5614.55
219	5980.4
216	5981.01
220	5982.59
218	5997.67
217	6000.38
220	6000.62
219	6000.63
218	6000.89
216	6001.93
219	6003.07
216	6095.83
216	6333.98
220	7115.76
218	7129.97
216	7136.74
216	7469.84
216	7954.5
216	8637.12
216	9159.7
216	9914.19
220	10127.1
216	10131.82
220	10311.18
216	10311.78
219	10312.15
218	10312.82
216	10861.5
217	10862.95
219	10863.28
220	10865.02
218	10865.74
216	11673.89
216	12274.65
216	12704.91
219	12709.17
220	12720.6
218	12725.48
220	13182.46
218	13183.99
216	13186.36
219	13191.07
216	13786.05
219	14611.93
220	14612.47
216	14612.65
218	14612.83
216	15104.34
216	15565.87
219	16046.72
220	16049.38
216	16049.44
218	16050.13
220	16054.7
216	16478.37
216	17175.86
216	18202.11
219	18210.41
219	18532.05
217	18532.08
216	18534.22
220	18534.29
218	18538.98
216	18667.45
216	18930.06
220	19173.95
218	19174.12
216	19175.87
219	19176.75
220	20233.79
219	20236.31
216	20236.43
218	20236.82
216	21415.95
220	21855.09
216	22561.19
218	22578.2
220	22580.79
218	23066.11
219	23076.51
217	23077.57
220	23078.59
216	23079.24
216	23432.31
220	23434.17
217	23446.52
219	23447.2
218	23447.4
220	23448.56
216	23449.08
220	24069.44
217	24069.67
218	24070.11
216	24070.31
219	24070.83
220	24072.15
216	24072.44
216	24432.84
216	24822.03
216	26646.92
216	26933.05
220	27023.14
218	27023.93
219	27024.47
216	27025.22
217	27041.8
218	27799.55
220	27801.43
216	27805.1
219	27808.13
216	28224.61
216	28476.22
216	28958.65
219	29945.15
216	30946.71
220	31887.05
218	31887.52
216	31890.28
219	31890.67
219	31891.89
220	31893.01
217	31894.33
216	32903.58
220	32918.04
218	32922.8
219	32926.65
217	32930.62
216	33558.58
220	33721.05
219	33721.43
216	33724.67
