sender	time_ms
61	3065.55
62	3371.2
65	3371.27
64	3372.66
63	3372.69
61	3373.66
61	3498.99
61	4518.8
62	4763.59
64	4763.86
61	4764.4
65	4765.45
63	4765.8
61	5438.49
62	6285.06
61	6758.18
61	7317.96
61	7728.1
61	7948.01
61	8374.04
65	8407.34
64	9749.04
62	9760.47
61	9864.46
64	10226.4
61	10692.81
61	12156.89
64	12663.18
63	12665.25
61	12665.89
65	12667.36
62	12681.72
61	12854.26
65	12858.26
61	12999.54
61	14121.11
61	14420.52
61	16360.41
61	17464.14
62	17854.35
61	20368.08
62	21201.22
65	21202.73
64	21206.28
63	21207.34
61	21207.92
65	21210.3
63	21844.76
64	21844.76
65	21849.04
61	21849.23
62	21849.4
63	21851.4
61	24399.66
61	25442.14
61	25613.86
61	25865.76
65	25868.57
64	25868.71
63	25875.36
61	27631.35
63	27632.21
65	27632.28
64	27632.37
61	27634.28
65	27634.43
63	27635.08
64	27635.28
62	27643.74
61	27922.55
61	29342.46
65	30286.38
62	30287.3
64	30289.1
61	30289.31
63	30291.24
61	31839.31
61	32330.13
61	32604.51
65	33179.5
64	34223.43
63	34224.04
65	34224.64
61	34226.43
62	34226.87
65	34502.09
61	35337.94
61	35550.26
65	35552.01
63	35552.13
64	35553.93
61	36804.68
63	37656.24
62	37657.6
65	37659.71
61	37663.31
63	39192.51
65	39194.15
61	39195.92
64	39196.3
65	39197.61
61	40312.8
61	40631.58
61	41872.66
65	41872.84
63	41872.89
64	41873.29
62	41887.31
61	43938.31
61	44659.47
65	44664.06
61	44721.36
61	45078.05
61	47627.57
62	47769.67
65	47771.54
61	47773.72
63	47775.74
61	48055.01
61	48622.04
61	51503.58
61	51904.0
64	51907.39
63	51914.56
65	51927.76
61	53129.25
64	53175.3
61	53761.27
61	55200.27
62	55527.91
61	55736.09
61	56106.07
61	57352.57
61	57776.21
63	58605.86
65	58605.91
64	58610.1
64	58913.17
61	58977.9
61	60247.07
64	60717.11
61	60717.3
63	60718.3
65	60719.66
65	60722.14
62	60727.12
61	60727.74
64	62512.58
61	62513.52
63	62515.09
65	62516.02
61	62516.22
62	62529.45
61	62999.53
61	63237.26
62	63592.49
61	65971.11
62	68015.58
61	68718.02
61	68990.12
61	70978.26
62	71396.26
61	71403.29
63	71406.91
64	72274.84
63	72277.83
61	72287.09
65	72288.25
62	72306.45
61	75256.09
61	75581.42
64	75584.81
63	75585.29
65	75585.81
61	77032.41
61	77461.59
61	77649.12
