sender	sample_num
267	18618
270	19367
269	19571
266	19599
268	19750
270	19988
268	20107
267	20217
266	20317
270	20411
269	20490
268	20621
266	88694
270	139992
268	140130
267	140139
266	140347
269	140498
266	273835
270	311170
267	312289
266	312380
268	312412
270	312456
269	312551
270	312667
268	312784
266	392715
267	416580
266	428402
266	496863
267	497027
269	497158
268	497224
270	497283
267	497711
270	497762
266	497766
268	497770
267	497886
268	497926
269	497929
270	497980
270	498130
266	537110
267	560863
270	560904
269	560926
268	560927
266	560936
270	561080
269	561129
268	561142
270	598776
268	598944
267	599153
266	599382
269	599397
267	599541
270	599605
266	599645
267	599704
268	599705
269	599767
268	599864
270	599871
266	600171
266	684654
270	710868
268	710988
266	711142
269	711332
267	711672
270	711932
267	712166
269	712266
268	712266
266	712293
270	712417
266	712423
267	712433
268	712458
267	743688
268	778656
266	884990
267	942064
266	958700
266	1010467
267	1011635
270	1011889
268	1012000
267	1030649
270	1030852
268	1030926
266	1030989
269	1031117
270	1031209
269	1031475
270	1031485
268	1031497
267	1031512
266	1031643
270	1031708
268	1031709
270	1087818
267	1087894
268	1087910
266	1087945
269	1087964
270	1088091
269	1088122
268	1088169
266	1088245
270	1088339
268	1088356
267	1088690
267	1156157
267	1271490
268	1271629
266	1271727
269	1271750
270	1271770
266	1271870
270	1271887
268	1271915
267	1317823
266	1317919
269	1317998
268	1318019
270	1318031
267	1318077
270	1318136
266	1318138
268	1318177
269	1318205
266	1318349
270	1318355
268	1318491
266	1390479
266	1447864
268	1460823
267	1460853
270	1460937
269	1461113
266	1461125
267	1461507
268	1461520
270	1461554
266	1461560
269	1461621
270	1461665
268	1461681
266	1461686
267	1478033
266	1519277
267	1604395
266	1604448
270	1604653
268	1604689
269	1604886
268	1605023
270	1605024
266	1605205
266	1663271
268	1663456
270	1663641
269	1664369
266	1715146
266	1756019
268	1756949
266	1806650
268	1851288
270	1851731
269	1852079
266	1852239
267	1852881
267	1916875
266	1916927
268	1916996
269	1917134
270	1917216
268	1917277
267	1917900
270	1917934
267	1917971
269	1918007
266	1918085
270	1918177
266	1918223
268	1918368
266	1991579
267	2022919
268	2022963
270	2022977
266	2023055
267	2023075
269	2023077
268	2023078
270	2023089
266	2023191
270	2023234
268	2023255
269	2023276
266	2023417
266	2057156
270	2087131
270	2184944
270	2257159
267	2257228
268	2257432
269	2257466
266	2257660
266	2281196
268	2305589
270	2305823
267	2306100
269	2306117
266	2306183
267	2308980
266	2309111
270	2309157
268	2309516
269	2309752
270	2342780
267	2343887
266	2344054
268	2344197
269	2344208
270	2344466
268	2344611
266	2344757
269	2345006
266	2384052
266	2404660
267	2406498
268	2406505
270	2406670
266	2406717
269	2406727
267	2406754
269	2406882
268	2406905
270	2406924
270	2407103
268	2407109
266	2407235
269	2407268
266	2471449
267	2701961
266	2701992
268	2702104
270	2702109
269	2702238
267	2702964
268	2702965
270	2702975
266	2703298
269	2703857
267	2779322
270	2779426
266	2779597
269	2779697
268	2779815
266	2844516
266	2886128
268	3093787
266	3188225
267	3188334
270	3188442
268	3188471
269	3188526
266	3188762
268	3188772
270	3188870
269	3189050
267	3189809
266	3290388
267	3291451
268	3291496
269	3291542
270	3291551
267	3291579
266	3291617
268	3291642
270	3291729
268	3291801
270	3291825
269	3291829
266	3291901
268	3292074
268	3323165
268	3371833
267	3372855
270	3372915
268	3372950
267	3372983
266	3373015
269	3373054
270	3373064
266	3373120
268	3373125
269	3373180
270	3373252
266	3373319
269	3373420
267	3424660
270	3424952
266	3424996
268	3425093
269	3425173
268	3425356
270	3425578
266	3578394
267	3589590
270	3589735
268	3589759
267	3589823
266	3589859
268	3590017
269	3590035
270	3590364
266	3590448
267	3590492
269	3590548
266	3740193
266	3779646
267	3779690
268	3779749
270	3779805
269	3779877
266	3779996
268	3780018
270	3780090
268	3780237
269	3780276
267	3780356
270	3780454
270	3877084
269	3877487
266	3877758
268	3878053
267	3878226
270	3878682
267	3879736
268	3879764
266	3989485
266	4052076
267	4057757
267	4059642
266	4059712
270	4059764
268	4059764
268	4059908
269	4059935
270	4060005
266	4120009
268	4120655
267	4120701
270	4120801
269	4120847
267	4120924
268	4121056
270	4121078
266	4121188
267	4121188
269	4121327
268	4121434
270	4121442
267	4200607
270	4200612
268	4200662
269	4200754
266	4200765
270	4200856
268	4201008
266	4201033
267	4201068
269	4201071
266	4201168
268	4201188
270	4201199
266	4236010
270	4293773
268	4368158
266	4368196
267	4368220
270	4368255
270	4368416
269	4368419
266	4368568
268	4368677
269	4368809
267	4368945
270	4369043
266	4417637
267	4417666
268	4417793
270	4417830
269	4417839
270	4417982
266	4418001
268	4418045
269	4418145
270	4418231
268	4418239
267	4418285
267	4418398
268	4418403
266	4418451
270	4418487
266	4418594
269	4418857
268	4498374
267	4498381
270	4498509
266	4498523
269	4498540
267	4498559
268	4498644
266	4498721
270	4498750
269	4498761
270	4498999
267	4579868
266	4613211
266	4629578
266	4673176
267	4741315
270	4741940
268	4742305
270	4743853
267	4743899
269	4743973
268	4744135
266	4744252
266	4792990
267	4983296
270	4983303
266	4983331
268	4983441
269	4983485
270	4983513
266	4983625
269	4983757
268	4983774
270	4983881
266	5016575
267	5188603
268	5188703
270	5188776
266	5188807
269	5188850
270	5188969
268	5189082
267	5212990
266	5222974
268	5223514
270	5223871
270	5245311
266	5245588
268	5245667
269	5245871
267	5245908
266	5260817
270	5275937
268	5307511
267	5307538
270	5307585
266	5307599
269	5307608
270	5307685
268	5307747
269	5307756
270	5307773
266	5307777
266	5307927
268	5308067
267	5308135
269	5308372
270	5308411
266	5363085
267	5439487
268	5439571
266	5439735
270	5439861
269	5439996
269	5440309
266	5509943
270	5538389
266	5538610
268	5538664
269	5538858
267	5538919
270	5539117
268	5539351
267	5540024
266	5540257
270	5540479
269	5540641
268	5540769
268	5614286
270	5769107
270	5789134
266	5789155
268	5789360
267	5789364
266	5789375
270	5789422
267	5789480
269	5789484
266	5789501
268	5789508
270	5789524
268	5789601
269	5789639
270	5789649
267	5789794
266	5789806
268	5789990
266	5922254
266	5971972
267	6078546
266	6078665
268	6078806
270	6078854
267	6078937
269	6078956
266	6079053
270	6079076
268	6079087
269	6079392
270	6079587
266	6079696
266	6139108
266	6168647
266	6303905
270	6306914
267	6307464
268	6308013
269	6308018
268	6308219
270	6308247
266	6308452
268	6357419
266	6377502
267	6377534
270	6377663
268	6377689
269	6377692
266	6377724
267	6377725
268	6377855
270	6377890
269	6377908
270	6448662
267	6448667
266	6448744
269	6448769
268	6448822
270	6448944
268	6448998
266	6449123
269	6449327
270	6481440
266	6504904
270	6505502
269	6505511
267	6505525
268	6505547
266	6505667
268	6505713
270	6505782
269	6505830
267	6555074
268	6555139
266	6555234
270	6555425
269	6555469
269	6555800
268	6556001
270	6556022
267	6556066
270	6556142
266	6556236
268	6556290
266	6556370
269	6556392
266	6593859
267	6611265
269	6611508
270	6611514
268	6611523
266	6611725
267	6612165
267	6612290
270	6612303
268	6612315
266	6612377
268	6612507
266	6612515
269	6612520
270	6612557
266	6637606
266	6660142
270	6782079
266	6782123
267	6782248
268	6782261
269	6782318
266	6782340
267	6782355
270	6782392
268	6782478
269	6782513
266	6782535
270	6782553
268	6782701
266	6799491
268	6819459
266	6875090
267	6885663
266	6885672
270	6885719
268	6885727
269	6885795
270	6885863
266	6885875
267	6885913
268	6885914
269	6885964
270	6886013
268	6886028
266	6886109
267	6886117
270	6886128
269	6886153
268	6886204
266	6916473
268	6941247
267	6941308
270	6941394
266	6941415
269	6941461
267	6941491
268	6941526
270	6941541
269	6941625
267	6989879
270	6989903
266	6990052
268	6990065
269	6990096
270	6990238
268	6990269
269	6990455
266	6990495
267	6990793
