sender	sample_num
183	102688
182	103041
184	103213
184	103350
183	103580
182	103654
181	103695
183	103715
182	145426
184	145960
183	146067
181	146427
183	147447
182	147632
184	147684
181	147755
182	147791
184	147797
183	147810
183	148047
182	148064
184	148203
181	148422
183	185922
182	185956
185	185967
181	185985
184	186105
183	186161
182	186277
184	186288
183	186306
182	186476
181	186477
184	186496
183	186498
184	186717
181	205556
182	331746
183	331747
184	331923
183	332534
181	332541
184	332594
182	332610
185	332644
183	332653
181	332654
184	332737
182	332766
183	332782
184	332858
181	332943
182	332947
181	419237
184	419495
182	419520
183	419533
184	419619
182	419650
183	419686
182	419751
184	419991
183	420175
185	420511
181	459332
183	520117
182	520150
184	520172
181	520203
185	520218
181	520366
183	520445
184	520696
182	520710
183	520711
184	520876
182	520926
183	520974
183	521059
181	521092
184	521132
182	521144
182	521265
184	521288
181	521445
183	585467
184	585522
182	585558
181	585643
183	585688
181	585743
184	585761
182	585769
185	585769
184	585884
183	585895
182	585900
182	586143
183	586188
184	586247
181	706197
182	707065
183	757678
184	757906
181	758314
182	758459
182	759301
183	759671
184	759915
183	760220
183	760988
181	921378
182	1063150
183	1063328
184	1063371
181	1063423
183	1063753
184	1063776
182	1063845
183	1063918
181	1063945
182	1064025
184	1064046
183	1064050
183	1064209
182	1099409
183	1099438
181	1099492
184	1099532
183	1099605
182	1099763
184	1099778
183	1099803
181	1099927
184	1099928
182	1099958
183	1099967
183	1100083
185	1100090
181	1139047
183	1167953
181	1167987
182	1168051
185	1168091
184	1168137
183	1168270
182	1168353
184	1168364
181	1168501
183	1168690
182	1168747
184	1168911
182	1168942
183	1168954
181	1240179
183	1271798
184	1271798
182	1271859
184	1271945
181	1271952
182	1271953
183	1271956
184	1272102
183	1272452
182	1272476
181	1272576
183	1272606
182	1272625
184	1272736
183	1272919
181	1320515
182	1341119
183	1341125
184	1341174
181	1341367
183	1341402
182	1341453
184	1341520
182	1341572
183	1341596
184	1341721
183	1341734
181	1341748
182	1341811
181	1413751
181	1425256
181	1439168
183	1491205
181	1491236
184	1491556
182	1491819
183	1491970
184	1492015
182	1492068
