sender	sample_num
16	102318
16	283465
20	337164
19	337432
17	338169
16	338183
18	338556
16	348289
16	366344
19	476647
20	476738
16	476998
17	477184
16	531076
19	544414
16	720234
16	790544
16	798906
16	875095
16	949566
16	974595
19	974603
17	974662
20	974808
18	974809
16	1233790
19	1266348
20	1266562
18	1266662
16	1266796
17	1266862
16	1530384
16	1809818
17	1918992
16	1949957
19	2120699
20	2120889
18	2120901
20	2184496
18	2184527
19	2185011
17	2185210
16	2326504
18	2340974
20	2358041
20	2440556
16	2550380
19	2587551
20	2587679
16	2587856
17	2587882
19	2762965
20	2763065
19	2924075
20	2968171
18	2968251
17	2968265
16	2968502
17	3028035
19	3029005
20	3029264
16	3029464
18	3029773
16	3067947
19	3422816
17	3529069
19	3555136
16	3676626
17	3766651
16	3771044
16	3821666
19	3846248
19	3919376
20	3919615
18	3919622
17	3919855
16	3919855
16	3988313
16	4185498
19	4187247
20	4187317
17	4187468
18	4187487
16	4232490
16	4274717
16	4462680
19	4639527
19	4668799
20	4718454
16	4719681
20	4777838
17	4777918
16	4798134
16	4870827
16	5092503
17	5190948
19	5191100
16	5191211
20	5191239
18	5191517
16	5482565
16	5569231
16	5687506
20	5687951
16	5803340
16	5821777
19	5861008
20	5861516
17	5862199
16	5884376
16	5928213
16	5957757
16	5995924
20	6071880
19	6071885
17	6072362
16	6167595
19	6251514
20	6251729
17	6251824
16	6252032
18	6253564
16	6418790
16	6469679
16	6594921
16	6656326
16	6785824
16	6836373
19	6998611
19	7140807
20	7140907
17	7141109
16	7141225
18	7141350
19	7178340
16	7220017
19	7229388
20	7229969
17	7372932
20	7558824
19	7558919
16	7559005
17	7559077
16	7791240
20	7791776
18	7791800
16	7817898
16	7864922
19	7870051
20	7911150
19	7911174
18	7911459
16	7911589
16	7964626
19	7997995
19	8076016
20	8076586
16	8076869
17	8076902
16	8291596
16	8479610
16	8582658
16	8637622
16	8722211
19	8741515
17	8741613
20	8742281
16	8760241
16	8799027
16	8829999
16	8838526
20	8893480
19	8893527
17	8893855
16	9026888
16	9056324
20	9128345
16	9231920
16	9304544
16	9327436
19	9431269
16	9431988
20	9431990
17	9432188
18	9432492
16	9454300
16	9492631
17	9492972
16	9711921
16	9829845
19	9890427
18	9890540
17	9891348
16	9923012
19	9997181
18	10160979
20	10163944
19	10164157
17	10164303
16	10227201
16	10283798
19	10313186
16	10337439
20	10378396
19	10378495
17	10378782
16	10513459
20	10571499
16	10630158
16	10790120
16	10840467
20	10852347
16	10934556
20	10949759
17	10950664
19	10950788
18	10950822
16	11026125
16	11115578
18	11119524
16	11215590
16	11495271
16	11537502
16	11594996
16	11625074
20	11779592
19	11779668
17	11779877
18	11783600
16	11784218
16	11893563
19	11899269
20	11899342
16	11931619
17	12018060
16	12028227
19	12031246
17	12031253
18	12031265
20	12031307
16	12104937
16	12231580
16	12328435
16	12347200
19	12505859
16	12517438
16	12549958
16	12574678
19	12700234
20	12700244
17	12700559
18	12700720
16	12736141
16	12791597
16	12815733
16	12854865
16	12909997
20	12925019
16	13109765
19	13174434
16	13199558
16	13298979
19	13302245
18	13302313
20	13302423
19	13326264
16	13395031
20	13419148
16	13463307
18	13473328
20	13473334
19	13473350
17	13473833
16	13666341
16	13770349
16	13931812
16	14025686
17	14124139
18	14124199
19	14125506
20	14125852
16	14216819
16	14249207
20	14290165
16	14423100
16	14443604
19	14490432
18	14490531
20	14490557
16	14490725
17	14490799
16	14616490
17	14617394
20	14617743
19	14628088
16	14628831
16	14636718
16	14678838
16	14714154
17	15000510
19	15000517
20	15000628
18	15000652
19	15000750
20	15000771
19	15100523
17	15100528
20	15100595
18	15100612
19	15100662
20	15100769
17	15100799
19	15100897
16	15150017
19	15176744
20	15176950
17	15200505
19	15200513
20	15200590
18	15200613
20	15200729
19	15200747
17	15200753
16	15230379
17	15300498
19	15300545
17	15300580
18	15300612
20	15300638
20	15300761
19	15300765
19	15333186
20	15333358
17	15333546
16	15399795
17	15400515
19	15400539
18	15400627
20	15400646
19	15400752
17	15400794
20	15400852
19	15475123
16	15475322
17	15475455
20	15475702
16	15493455
19	15500512
17	15500516
20	15500562
18	15500652
20	15500673
17	15500734
19	15500761
20	15500869
16	15546466
16	15579118
19	15582527
18	15582786
20	15582858
17	15600511
19	15600544
20	15600617
18	15600651
19	15600672
17	15600775
20	15600834
19	15600913
18	15651518
17	15651597
16	15651786
20	15651818
19	15652820
17	15700557
19	15700589
20	15700613
18	15700663
19	15700766
17	15700841
20	15700892
16	15797249
17	15800500
19	15800522
20	15800649
18	15800650
19	15800738
17	15800750
20	15800901
17	15900506
19	15900572
20	15900613
18	15900626
19	15900700
20	15900775
17	15900894
16	15913370
17	16000306
20	16000351
18	16000442
17	16000478
19	16000834
19	16000929
16	16006793
20	16035886
16	16049840
17	16100278
20	16100332
18	16100480
17	16100480
20	16100621
19	16100993
16	16126794
16	16197496
17	16200325
20	16200379
18	16200527
17	16200563
19	16200937
16	16269598
17	16300299
20	16300349
18	16300391
17	16300482
19	16300853
16	16347431
16	16361374
17	16400305
20	16400332
18	16400471
17	16400485
19	16400909
16	16401135
17	16500303
20	16500354
18	16500431
17	16500514
20	16500544
19	16500957
17	16600288
20	16600356
18	16600398
17	16600506
19	16600798
16	16625090
17	16625432
18	16626092
16	16638976
19	16655939
20	16656007
16	16656081
17	16656118
18	16656194
17	16700301
20	16700335
18	16700488
17	16700516
19	16700819
20	16700975
17	16800296
20	16800344
18	16800438
17	16800481
19	16800793
16	16880479
17	16900297
20	16900371
18	16900468
17	16900502
19	16900820
16	16918905
16	16952683
19	17052245
20	17052270
18	17052401
16	17100430
16	17184417
20	17201763
