sender	time_ms
241	188.79
243	190.62
244	191.42
242	197.02
241	203.9
242	783.34
242	1399.39
241	1400.11
241	2912.84
244	3128.71
241	3130.25
245	3130.29
243	3131.38
242	3133.52
241	3619.05
241	3781.53
241	4969.69
244	4970.92
243	4972.92
242	4974.68
245	4983.11
241	5589.31
245	5619.5
244	5619.73
242	5621.84
241	5623.11
243	5623.68
241	5968.41
244	5996.81
242	5997.11
241	5997.44
243	5999.07
245	7119.02
244	7119.22
241	7119.35
243	7119.86
242	7120.81
243	7121.38
244	7123.12
241	8731.25
241	9403.09
241	9953.16
245	10299.65
242	10311.98
241	10312.39
244	10312.77
243	10312.97
242	10873.31
244	10876.45
241	10886.73
241	11354.48
241	12348.35
241	12472.4
241	12716.49
244	12716.65
243	12717.56
242	12719.37
241	13161.88
244	13167.84
242	13170.62
241	13178.99
243	13179.1
241	13655.84
241	14164.4
241	14602.68
242	14611.65
244	14612.38
243	14612.64
241	16038.75
241	16637.14
241	17396.22
241	17843.22
241	18523.29
243	18524.59
244	18524.78
244	19028.46
241	19176.01
243	19176.33
244	19176.4
242	19178.81
243	20227.94
241	20227.99
242	20229.17
244	20230.21
241	22581.57
244	22584.64
243	22584.65
241	23087.11
244	23088.51
243	23089.01
242	23090.76
245	23097.41
243	23437.34
241	23438.0
244	23438.84
242	23442.83
241	23908.67
241	24063.46
244	24065.29
242	24069.46
243	24073.94
244	24074.85
241	24258.65
241	24486.53
241	25260.01
241	25656.87
241	26827.83
241	26997.91
244	27031.53
242	27032.64
245	27032.74
241	27032.88
244	27034.62
243	27035.24
241	27365.4
241	27637.6
244	27771.03
241	27789.97
243	27791.08
242	27792.08
244	27812.15
241	30342.92
245	31720.38
241	31880.84
244	31894.87
243	31895.46
242	31895.53
241	31897.32
241	32603.81
241	32914.84
243	32914.85
244	32915.83
242	32915.89
244	32920.82
241	33728.06
243	33728.06
244	33729.82
242	33732.18
244	33735.21
244	34252.23
241	35428.46
244	35886.26
241	35902.74
242	35904.11
243	35904.58
241	37792.74
244	37806.6
242	37808.26
243	37809.21
241	38416.64
241	38774.37
244	38779.68
243	38781.11
243	40593.32
244	40594.8
241	40595.08
242	40602.65
241	41208.47
244	41208.97
243	41210.77
242	41214.11
241	41730.99
241	41940.14
244	42003.69
242	42005.06
245	42005.23
241	42006.74
243	42007.54
241	42780.64
244	43686.52
241	43686.87
243	43687.31
245	43687.65
242	43687.96
243	43689.86
241	43890.61
241	44168.94
242	44181.09
244	44181.13
243	44182.49
244	44183.24
244	44988.16
241	45306.79
241	45508.4
241	47090.57
241	47433.96
242	47434.56
243	47435.7
244	47439.09
